$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,12108.0
0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,11504.0
1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,12007.0
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,12034.0
0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,11571.0
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,11640.0
0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,11532.0
1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,11969.0
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,11843.0
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,11654.0
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,11743.0
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,11724.0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11652.0
1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11572.0
0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,12732.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11610.0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11628.0
0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11816.0
1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11468.0
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11533.0
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11541.5
1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11530.0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11563.0
1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11987.0
0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11543.0
0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11560.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11571.0
1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11513.0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11925.0
1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11572.0
0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11681.0
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11631.0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11565.0
0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11514.0
1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11990.0
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11585.0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11563.0
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11703.0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11491.0
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11792.0
0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11717.0
0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11585.0
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11423.0
1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11628.0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11646.0
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11676.0
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11860.0
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,12002.0
0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,12096.0
0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11722.0
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11526.0
1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11670.0
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11533.0
1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11591.0
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11609.0
1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11654.0
0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11758.0
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11713.0
1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11656.0
1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,12111.0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11474.0
1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11619.0
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11869.0
1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11666.0
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,12033.0
0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11664.0
1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11620.0
1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11747.0
0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11577.0
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11657.0
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,12329.0
1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11614.0
0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11665.0
0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11599.0
1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11918.0
1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11504.0
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11656.0
1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11529.0
0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,12624.0
1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11510.0
0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,12306.0
0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11668.0
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,12003.0
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11746.0
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11632.0
1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11969.0
0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11561.0
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11704.0
0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11559.0
0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11625.0
1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11639.0
1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11897.0
0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11468.0
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11625.0
0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11634.0
1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11490.0
0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11617.0
0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11669.0
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11601.0
1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11823.0
0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11471.0
1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11577.0
0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11557.0
1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11519.0
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11639.0
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11999.0
1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11905.0
1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11935.0
0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11599.0
1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,12066.0
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,12095.0
1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11523.0
0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11639.0
0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11676.0
1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11606.0
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11642.0
0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11558.0
1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11644.0
0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11578.0
1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11628.0
0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11835.0
0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11680.0
1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,12283.0
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11823.0
0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11581.0
1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11595.0
0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11577.0
1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11862.0
0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11767.0
0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,12019.0
1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11611.0
1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11556.0
0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11572.0
1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11717.0
0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11622.0
1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11635.0
0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11572.0
0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11630.0
1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11720.0
1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11538.0
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11683.0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11669.0
0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11681.0
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11884.0
0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11490.0
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,12758.0
1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11643.0
1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11604.0
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11654.0
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11737.0
0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11633.0
1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11584.0
0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11528.0
0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11664.0
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11563.0
1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11617.0
0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11542.0
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11671.0
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11976.0
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,11501.0
0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11536.0
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11653.0
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11688.0
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,11704.0
0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11608.0
1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11644.0
0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11573.0
1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,12089.0
0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11863.0
0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11594.0
1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,11596.0
1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,11573.0
0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11500.0
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11664.0
0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11577.0
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11534.0
0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11733.0
0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11520.0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11702.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11630.0
0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11600.0
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11586.0
0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11586.0
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11681.0
0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11704.0
0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11575.0
1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,11778.0
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,11567.0
0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,12045.0
1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11530.0
0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11716.0
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11998.0
0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11535.0
0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11555.0
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11852.0
1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,11470.0
0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11626.0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,12014.0
0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11584.0
1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11533.0
0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11552.0
0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11568.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11948.0
1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11607.0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11558.0
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11676.0
0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11569.0
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11543.0
0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,12190.0
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11571.0
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11541.0
1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11516.0
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11720.0
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11707.0
0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11565.0
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11456.0
0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11587.0
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11532.0
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11877.0
1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11848.0
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11521.0
1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11616.0
0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11608.0
1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11993.0
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11502.0
0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,12022.0
1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11577.0
1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11676.0
0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11693.0
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11930.0
0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11550.0
1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11894.0
0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11572.0
0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11861.0
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11994.0
1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11653.0
0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11548.0
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11588.0
0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11695.0
1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,11910.0
0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11763.0
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11531.0
1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,11600.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,12143.0
0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11548.0
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11577.0
0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11675.0
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11544.0
0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11782.0
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,12002.0
1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,11591.0
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,11666.0
0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11607.0
1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11729.0
0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11638.0
1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,11622.0
0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11861.0
0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11591.0
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11759.0
1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,11691.0
0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11517.0
1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11641.0
0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11565.0
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11777.0
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11553.0
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11563.0
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,11498.0
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,11771.0
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11823.0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11471.0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11954.0
1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11597.0
0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11727.0
0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11723.0
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,12131.0
1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11605.0
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11465.0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11700.0
0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11772.0
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11711.0
0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11526.0
0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11559.0
1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11610.0
1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,12206.0
0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11642.0
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11524.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11577.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,11624.0
0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11935.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11564.0
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,11614.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,12030.0
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11536.0
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11622.0
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11558.0
1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11597.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11582.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11595.0
1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,11755.0
1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,11497.0
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11461.0
1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11489.0
0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11622.0
1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11659.0
0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11518.0
0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11513.0
1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11692.0
1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11825.0
0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11565.0
1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11613.0
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11610.0
1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11567.0
0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11545.0
0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11887.0
1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,11957.0
1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,11537.0
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11534.0
1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11530.0
0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11705.0
1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11515.0
0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11612.0
0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,11610.0
